Mev_period0,Mev_period1,Mev_period2,Mev_period3,gas_fees_period0,gas_fees_period1,gas_fees_period2,gas_fees_period3,price_volitility_period0,price_volitility_period1,price_volitility_period2,price_volitility_period3
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.602138053741799961e-01,7.828277725044904267e-01,6.251761024191082594e-02,6.024104158538653442e-01,5.945402932283763153e-01,1.558543914251273588e-01,4.311078315546372774e-01,4.244362262036660560e-01
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.828277725044904267e-01,6.251761024191082594e-02,6.024104158538653442e-01,9.108135891616534474e-01,1.558543914251273588e-01,4.311078315546372774e-01,4.244362262036660560e-01,4.797430803276007127e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.251761024191082594e-02,6.024104158538653442e-01,9.108135891616534474e-01,4.146603459255725488e-01,4.311078315546372774e-01,4.244362262036660560e-01,4.797430803276007127e-01,8.416021693839657036e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.024104158538653442e-01,9.108135891616534474e-01,4.146603459255725488e-01,9.687678428300641187e-01,4.244362262036660560e-01,4.797430803276007127e-01,8.416021693839657036e-01,8.155041396710709378e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.108135891616534474e-01,4.146603459255725488e-01,9.687678428300641187e-01,6.630944072557409807e-01,4.797430803276007127e-01,8.416021693839657036e-01,8.155041396710709378e-01,4.934986421199915041e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.146603459255725488e-01,9.687678428300641187e-01,6.630944072557409807e-01,6.748591514102729727e-01,8.416021693839657036e-01,8.155041396710709378e-01,4.934986421199915041e-01,1.881439557893104242e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.687678428300641187e-01,6.630944072557409807e-01,6.748591514102729727e-01,8.020165379792989491e-01,8.155041396710709378e-01,4.934986421199915041e-01,1.881439557893104242e-01,9.045735764119633426e-02
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.630944072557409807e-01,6.748591514102729727e-01,8.020165379792989491e-01,7.355231487008419000e-01,4.934986421199915041e-01,1.881439557893104242e-01,9.045735764119633426e-02,9.747091431719421273e-01
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.748591514102729727e-01,8.020165379792989491e-01,7.355231487008419000e-01,7.736884964108694529e-01,1.881439557893104242e-01,9.045735764119633426e-02,9.747091431719421273e-01,1.679512897589361398e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.020165379792989491e-01,7.355231487008419000e-01,7.736884964108694529e-01,9.737047377560131833e-01,9.045735764119633426e-02,9.747091431719421273e-01,1.679512897589361398e-01,1.286349426653514705e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,7.355231487008419000e-01,7.736884964108694529e-01,9.737047377560131833e-01,3.185472972236005340e-01,9.747091431719421273e-01,1.679512897589361398e-01,1.286349426653514705e-01,9.403954757932391217e-01
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.736884964108694529e-01,9.737047377560131833e-01,3.185472972236005340e-01,2.498135359946552780e-01,1.679512897589361398e-01,1.286349426653514705e-01,9.403954757932391217e-01,4.465746295980035363e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.737047377560131833e-01,3.185472972236005340e-01,2.498135359946552780e-01,5.648577157122014469e-02,1.286349426653514705e-01,9.403954757932391217e-01,4.465746295980035363e-01,8.811880233694650011e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.185472972236005340e-01,2.498135359946552780e-01,5.648577157122014469e-02,7.879456784949631087e-01,9.403954757932391217e-01,4.465746295980035363e-01,8.811880233694650011e-01,2.009720784651832792e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.498135359946552780e-01,5.648577157122014469e-02,7.879456784949631087e-01,3.238027573282615812e-01,4.465746295980035363e-01,8.811880233694650011e-01,2.009720784651832792e-01,9.718983720398013393e-01
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.648577157122014469e-02,7.879456784949631087e-01,3.238027573282615812e-01,2.606229642394316537e-01,8.811880233694650011e-01,2.009720784651832792e-01,9.718983720398013393e-01,8.373585248896772137e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.879456784949631087e-01,3.238027573282615812e-01,2.606229642394316537e-01,2.958602683791059507e-01,2.009720784651832792e-01,9.718983720398013393e-01,8.373585248896772137e-01,1.280682227302477605e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.238027573282615812e-01,2.606229642394316537e-01,2.958602683791059507e-01,2.490624342366942745e-02,9.718983720398013393e-01,8.373585248896772137e-01,1.280682227302477605e-01,3.912402092618614269e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.606229642394316537e-01,2.958602683791059507e-01,2.490624342366942745e-02,7.566231530710697539e-01,8.373585248896772137e-01,1.280682227302477605e-01,3.912402092618614269e-01,5.179423673804051109e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.958602683791059507e-01,2.490624342366942745e-02,7.566231530710697539e-01,4.390743587604672982e-02,1.280682227302477605e-01,3.912402092618614269e-01,5.179423673804051109e-02,9.244746261665018894e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.490624342366942745e-02,7.566231530710697539e-01,4.390743587604672982e-02,2.580081427962177543e-03,3.912402092618614269e-01,5.179423673804051109e-02,9.244746261665018894e-01,9.439931090262989599e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.566231530710697539e-01,4.390743587604672982e-02,2.580081427962177543e-03,4.354466921327696527e-01,5.179423673804051109e-02,9.244746261665018894e-01,9.439931090262989599e-01,2.485150274789951208e-01
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.390743587604672982e-02,2.580081427962177543e-03,4.354466921327696527e-01,4.757703154823628156e-01,9.244746261665018894e-01,9.439931090262989599e-01,2.485150274789951208e-01,3.729099494716914265e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.580081427962177543e-03,4.354466921327696527e-01,4.757703154823628156e-01,6.109924738338022854e-01,9.439931090262989599e-01,2.485150274789951208e-01,3.729099494716914265e-01,7.534873028512667492e-02
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.354466921327696527e-01,4.757703154823628156e-01,6.109924738338022854e-01,9.445518132933596878e-01,2.485150274789951208e-01,3.729099494716914265e-01,7.534873028512667492e-02,6.227611276366813442e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.757703154823628156e-01,6.109924738338022854e-01,9.445518132933596878e-01,4.039940581933052499e-01,3.729099494716914265e-01,7.534873028512667492e-02,6.227611276366813442e-01,4.207730318965319238e-01
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.109924738338022854e-01,9.445518132933596878e-01,4.039940581933052499e-01,6.046128842785035706e-01,7.534873028512667492e-02,6.227611276366813442e-01,4.207730318965319238e-01,8.041835472905760618e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.445518132933596878e-01,4.039940581933052499e-01,6.046128842785035706e-01,4.527191430713708442e-01,6.227611276366813442e-01,4.207730318965319238e-01,8.041835472905760618e-01,8.346322202238833921e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.039940581933052499e-01,6.046128842785035706e-01,4.527191430713708442e-01,3.184511241664761405e-01,4.207730318965319238e-01,8.041835472905760618e-01,8.346322202238833921e-01,5.812703200029508688e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.046128842785035706e-01,4.527191430713708442e-01,3.184511241664761405e-01,1.451978750071741819e-01,8.041835472905760618e-01,8.346322202238833921e-01,5.812703200029508688e-01,6.961068005071031628e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.527191430713708442e-01,3.184511241664761405e-01,1.451978750071741819e-01,4.343090162795256726e-01,8.346322202238833921e-01,5.812703200029508688e-01,6.961068005071031628e-01,4.285796012123179732e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.184511241664761405e-01,1.451978750071741819e-01,4.343090162795256726e-01,3.137765855720316965e-01,5.812703200029508688e-01,6.961068005071031628e-01,4.285796012123179732e-01,4.553916755354529000e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.451978750071741819e-01,4.343090162795256726e-01,3.137765855720316965e-01,1.388823563679880690e-01,6.961068005071031628e-01,4.285796012123179732e-01,4.553916755354529000e-01,7.751475608567944819e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.343090162795256726e-01,3.137765855720316965e-01,1.388823563679880690e-01,2.557988170991213339e-01,4.285796012123179732e-01,4.553916755354529000e-01,7.751475608567944819e-01,3.203356742611638275e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.137765855720316965e-01,1.388823563679880690e-01,2.557988170991213339e-01,8.079137020479809639e-01,4.553916755354529000e-01,7.751475608567944819e-01,3.203356742611638275e-01,5.848586462663392105e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.388823563679880690e-01,2.557988170991213339e-01,8.079137020479809639e-01,7.246604810936854157e-01,7.751475608567944819e-01,3.203356742611638275e-01,5.848586462663392105e-01,8.671881389938206341e-01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.557988170991213339e-01,8.079137020479809639e-01,7.246604810936854157e-01,8.153394717211109866e-01,3.203356742611638275e-01,5.848586462663392105e-01,8.671881389938206341e-01,1.956840047074412947e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.079137020479809639e-01,7.246604810936854157e-01,8.153394717211109866e-01,2.616551467657871610e-01,5.848586462663392105e-01,8.671881389938206341e-01,1.956840047074412947e-01,8.771184912397670397e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.246604810936854157e-01,8.153394717211109866e-01,2.616551467657871610e-01,6.771749117841705523e-01,8.671881389938206341e-01,1.956840047074412947e-01,8.771184912397670397e-01,2.249303252847861812e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.153394717211109866e-01,2.616551467657871610e-01,6.771749117841705523e-01,1.583256141155038321e-01,1.956840047074412947e-01,8.771184912397670397e-01,2.249303252847861812e-01,9.501620813038474944e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.616551467657871610e-01,6.771749117841705523e-01,1.583256141155038321e-01,5.142234592372099122e-01,8.771184912397670397e-01,2.249303252847861812e-01,9.501620813038474944e-01,7.597378908075163029e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.771749117841705523e-01,1.583256141155038321e-01,5.142234592372099122e-01,3.810913563119585623e-01,2.249303252847861812e-01,9.501620813038474944e-01,7.597378908075163029e-01,9.259015671783085155e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.583256141155038321e-01,5.142234592372099122e-01,3.810913563119585623e-01,4.362531767149334661e-01,9.501620813038474944e-01,7.597378908075163029e-01,9.259015671783085155e-01,3.768711409821660085e-01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.142234592372099122e-01,3.810913563119585623e-01,4.362531767149334661e-01,7.603354156795083529e-01,7.597378908075163029e-01,9.259015671783085155e-01,3.768711409821660085e-01,8.235761496817383120e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.810913563119585623e-01,4.362531767149334661e-01,7.603354156795083529e-01,4.001851159646522271e-01,9.259015671783085155e-01,3.768711409821660085e-01,8.235761496817383120e-01,3.919560958672120288e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.362531767149334661e-01,7.603354156795083529e-01,4.001851159646522271e-01,5.389854384855830016e-02,3.768711409821660085e-01,8.235761496817383120e-01,3.919560958672120288e-01,5.566603952269115752e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.603354156795083529e-01,4.001851159646522271e-01,5.389854384855830016e-02,5.904401630916511490e-01,8.235761496817383120e-01,3.919560958672120288e-01,5.566603952269115752e-01,8.445423361607151680e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.001851159646522271e-01,5.389854384855830016e-02,5.904401630916511490e-01,6.228753729530270844e-01,3.919560958672120288e-01,5.566603952269115752e-01,8.445423361607151680e-01,3.012964967619995438e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.389854384855830016e-02,5.904401630916511490e-01,6.228753729530270844e-01,1.674624849183925512e-01,5.566603952269115752e-01,8.445423361607151680e-01,3.012964967619995438e-01,7.485848406967735569e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.904401630916511490e-01,6.228753729530270844e-01,1.674624849183925512e-01,4.504360959265671926e-01,8.445423361607151680e-01,3.012964967619995438e-01,7.485848406967735569e-01,8.052558607771284072e-01
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.228753729530270844e-01,1.674624849183925512e-01,4.504360959265671926e-01,7.779859917739156971e-01,3.012964967619995438e-01,7.485848406967735569e-01,8.052558607771284072e-01,3.405865727303944990e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.674624849183925512e-01,4.504360959265671926e-01,7.779859917739156971e-01,2.176513638798999173e-01,7.485848406967735569e-01,8.052558607771284072e-01,3.405865727303944990e-01,7.003038274475610336e-01
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.504360959265671926e-01,7.779859917739156971e-01,2.176513638798999173e-01,7.216173233980205381e-01,8.052558607771284072e-01,3.405865727303944990e-01,7.003038274475610336e-01,4.426711771328500911e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.779859917739156971e-01,2.176513638798999173e-01,7.216173233980205381e-01,1.400990934139024757e-01,3.405865727303944990e-01,7.003038274475610336e-01,4.426711771328500911e-01,6.565210592246288890e-01
